ZipCode,EstimatedCombinedRate,TaxRegionName
02330,0.0625,"CARVER, MA"
02331,0.0625,"DUXBURY, MA"
02332,0.0625,"DUXBURY, MA"
02333,0.0625,"BRIDGEWATER, MA"
02334,0.0625,"EASTON, MA"
02337,0.0625,"EAST BRIDGEWATER, MA"
02338,0.0625,"HALIFAX, MA"
02339,0.0625,"HANOVER, MA"
02341,0.0625,"EAST BRIDGEWATER, MA"
02343,0.0625,"HOLBROOK, MA"
02344,0.0625,"MIDDLEBOROUGH, MA"
02345,0.0625,"PLYMOUTH, MA"
02346,0.0625,"LAKEVILLE, MA"
02347,0.0625,"LAKEVILLE, MA"
02348,0.0625,"LAKEVILLE, MA"
02349,0.0625,"LAKEVILLE, MA"
02350,0.0625,"HALIFAX, MA"
02351,0.0625,"ABINGTON, MA"
02355,0.0625,"CARVER, MA"
02356,0.0625,"EASTON, MA"
02357,0.0625,"EASTON, MA"
02358,0.0625,"PEMBROKE, MA"
02359,0.0625,"DUXBURY, MA"
02360,0.0625,"PLYMOUTH, MA"
02361,0.0625,"PLYMOUTH, MA"
02362,0.0625,"PLYMOUTH, MA"
02364,0.0625,"PLYMOUTH, MA"
02366,0.0625,"CARVER, MA"
02367,0.0625,"CARVER, MA"
02368,0.0625,"HOLBROOK, MA"
02370,0.0625,"HINGHAM, MA"
02375,0.0625,"EASTON, MA"
02379,0.0625,"BRIDGEWATER, MA"
02381,0.0625,"PLYMOUTH, MA"
02382,0.0625,"ABINGTON, MA"
02420,0.0625,"LEXINGTON, MA"
02421,0.0625,"LINCOLN, MA"
02445,0.0625,"BOSTON, MA"
02446,0.0625,"BOSTON, MA"
02447,0.0625,"BROOKLINE, MA"
02451,0.0625,"WALTHAM, MA"
02452,0.0625,"WALTHAM, MA"
02453,0.0625,"WESTON, MA"
02454,0.0625,"WALTHAM, MA"
02455,0.0625,"WALTHAM, MA"
02456,0.0625,"WATERTOWN, MA"
02457,0.0625,"WELLESLEY, MA"
02458,0.0625,"BOSTON, MA"
02459,0.0625,"NEWTON, MA"
02460,0.0625,"NEWTON, MA"
02461,0.0625,"NEWTON, MA"
02462,0.0625,"NEWTON, MA"
02464,0.0625,"NEWTON, MA"
02465,0.0625,"NEWTON, MA"
02466,0.0625,"NEWTON, MA"
02467,0.0625,"BOSTON, MA"
02468,0.0625,"NEWTON, MA"
02471,0.0625,"WATERTOWN, MA"
02472,0.0625,"CAMBRIDGE, MA"
02474,0.0625,"LEXINGTON, MA"
02475,0.0625,"ARLINGTON, MA"
02476,0.0625,"BELMONT, MA"
02477,0.0625,"WATERTOWN, MA"
02478,0.0625,"CAMBRIDGE, MA"
02479,0.0625,"BELMONT, MA"
02481,0.0625,"NEEDHAM, MA"
02482,0.0625,"NATICK, MA"
02492,0.0625,"NEEDHAM, MA"
02493,0.0625,"WAYLAND, MA"
02494,0.0625,"NEEDHAM, MA"
02495,0.0625,"NEWTON, MA"
02532,0.0625,"PLYMOUTH, MA"
02534,0.0625,"BOURNE, MA"
02535,0.0625,"WEST TISBURY, MA"
02536,0.0625,"WAREHAM, MA"
02537,0.0625,"BARNSTABLE, MA"
02538,0.0625,"WAREHAM, MA"
02539,0.0625,"WEST TISBURY, MA"
02540,0.0625,"FALMOUTH, MA"
02541,0.0625,"FALMOUTH, MA"
02542,0.0625,"BOURNE, MA"
02543,0.0625,"FALMOUTH, MA"
02552,0.0625,"CHILMARK, MA"
02553,0.0625,"BOURNE, MA"
02554,0.0625,"NANTUCKET, MA"
02556,0.0625,"BOURNE, MA"
02557,0.0625,"OAK BLUFFS, MA"
02558,0.0625,"WAREHAM, MA"
02559,0.0625,"BOURNE, MA"
02561,0.0625,"BOURNE, MA"
02562,0.0625,"BOURNE, MA"
02563,0.0625,"BARNSTABLE, MA"
02564,0.0625,"NANTUCKET, MA"
02568,0.0625,"WEST TISBURY, MA"
02571,0.0625,"WAREHAM, MA"
02574,0.0625,"FALMOUTH, MA"
02575,0.0625,"WEST TISBURY, MA"
02576,0.0625,"MARION, MA"
02584,0.0625,"NANTUCKET, MA"
02601,0.0625,"BARNSTABLE, MA"
02630,0.0625,"BARNSTABLE, MA"
02631,0.0625,"BREWSTER, MA"
02632,0.0625,"BARNSTABLE, MA"
02633,0.0625,"CHATHAM, MA"
02634,0.0625,"BARNSTABLE, MA"
02635,0.0625,"BARNSTABLE, MA"
02637,0.0625,"BARNSTABLE, MA"
02638,0.0625,"DENNIS, MA"
02639,0.0625,"DENNIS, MA"
02641,0.0625,"DENNIS, MA"
02642,0.0625,"EASTHAM, MA"
02643,0.0625,"ORLEANS, MA"
02644,0.0625,"MASHPEE, MA"
02645,0.0625,"BREWSTER, MA"
02646,0.0625,"HARWICH, MA"
02647,0.0625,"BARNSTABLE, MA"
02648,0.0625,"BARNSTABLE, MA"
02649,0.0625,"BARNSTABLE, MA"
02650,0.0625,"CHATHAM, MA"
02651,0.0625,"EASTHAM, MA"
02652,0.0625,"TRURO, MA"
02653,0.0625,"BREWSTER, MA"
02655,0.0625,"BARNSTABLE, MA"
02657,0.0625,"PROVINCETOWN, MA"
02659,0.0625,"CHATHAM, MA"
02660,0.0625,"DENNIS, MA"
02661,0.0625,"HARWICH, MA"
02662,0.0625,"ORLEANS, MA"
02663,0.0625,"WELLFLEET, MA"
02664,0.0625,"YARMOUTH, MA"
02666,0.0625,"TRURO, MA"
02667,0.0625,"TRURO, MA"
02668,0.0625,"BARNSTABLE, MA"
02669,0.0625,"CHATHAM, MA"
02670,0.0625,"DENNIS, MA"
02671,0.0625,"DENNIS, MA"
02672,0.0625,"BARNSTABLE, MA"
02673,0.0625,"BARNSTABLE, MA"
02675,0.0625,"BARNSTABLE, MA"
02702,0.0625,"FREETOWN, MA"
02703,0.0625,"ATTLEBORO, MA"
02712,0.0625,"NORTON, MA"
02713,0.0625,"GOSNOLD, MA"
02714,0.0625,"DARTMOUTH, MA"
02715,0.0625,"DIGHTON, MA"
02717,0.0625,"FREETOWN, MA"
02718,0.0625,"BERKLEY, MA"
02719,0.0625,"FAIRHAVEN, MA"
02720,0.0625,"FALL RIVER, MA"
02721,0.0625,"FALL RIVER, MA"
02722,0.0625,"FALL RIVER, MA"
02723,0.0625,"FALL RIVER, MA"
02724,0.0625,"FALL RIVER, MA"
02725,0.0625,"SOMERSET, MA"
02726,0.0625,"SOMERSET, MA"
02738,0.0625,"MARION, MA"
02739,0.0625,"MATTAPOISETT, MA"
02740,0.0625,"ACUSHNET, MA"
02741,0.0625,"NEW BEDFORD, MA"
02742,0.0625,"NEW BEDFORD, MA"
02743,0.0625,"ACUSHNET, MA"
02744,0.0625,"NEW BEDFORD, MA"
02745,0.0625,"ACUSHNET, MA"
02746,0.0625,"NEW BEDFORD, MA"
02747,0.0625,"FREETOWN, MA"
02748,0.0625,"DARTMOUTH, MA"
02760,0.0625,"ATTLEBORO, MA"
02761,0.0625,"NORTH ATTLEBOROUGH, MA"
02762,0.0625,"PLAINVILLE, MA"
02763,0.0625,"ATTLEBORO, MA"
02764,0.0625,"DIGHTON, MA"
02766,0.0625,"MANSFIELD, MA"
02767,0.0625,"BRIDGEWATER, MA"
02768,0.0625,"RAYNHAM, MA"
02769,0.0625,"REHOBOTH, MA"
02770,0.0625,"FREETOWN, MA"
02771,0.0625,"REHOBOTH, MA"
02777,0.0625,"DIGHTON, MA"
02779,0.0625,"BERKLEY, MA"
02780,0.0625,"RAYNHAM, MA"
02790,0.0625,"DARTMOUTH, MA"
02791,0.0625,"WESTPORT, MA"
02801,0.07,"LITTLE COMPTON, RI"
02802,0.07,"LINCOLN, RI"
02804,0.07,"HOPKINTON, RI"
02806,0.07,"BARRINGTON, RI"
02807,0.07,"NEW SHOREHAM, RI"
02808,0.07,"CHARLESTOWN, RI"
02809,0.07,"BRISTOL, RI"
02812,0.07,"CHARLESTOWN, RI"
02813,0.07,"CHARLESTOWN, RI"
02814,0.07,"BURRILLVILLE, RI"
02815,0.07,"FOSTER, RI"
02816,0.07,"COVENTRY, RI"
02817,0.07,"COVENTRY, RI"
02818,0.07,"COVENTRY, RI"
02822,0.07,"EXETER, RI"
02823,0.07,"CRANSTON, RI"
02824,0.07,"NORTH SMITHFIELD, RI"
02825,0.07,"FOSTER, RI"
02826,0.07,"BURRILLVILLE, RI"
02827,0.07,"COVENTRY, RI"
02828,0.07,"GLOCESTER, RI"
02829,0.07,"GLOCESTER, RI"
02830,0.07,"BURRILLVILLE, RI"
02831,0.07,"COVENTRY, RI"
02832,0.07,"HOPKINTON, RI"
02833,0.07,"HOPKINTON, RI"
02835,0.07,"JAMESTOWN, RI"
02836,0.07,"CHARLESTOWN, RI"
02837,0.07,"LITTLE COMPTON, RI"
02838,0.07,"LINCOLN, RI"
02839,0.07,"BURRILLVILLE, RI"
02840,0.07,"MIDDLETOWN, RI"
02841,0.07,"MIDDLETOWN, RI"
02842,0.07,"MIDDLETOWN, RI"
02852,0.07,"EXETER, RI"
02857,0.07,"FOSTER, RI"
02858,0.07,"BURRILLVILLE, RI"
02859,0.07,"BURRILLVILLE, RI"
02860,0.07,"CENTRAL FALLS, RI"
02861,0.07,"EAST PROVIDENCE, RI"
02862,0.07,"PAWTUCKET, RI"
02863,0.07,"CENTRAL FALLS, RI"
02864,0.07,"CENTRAL FALLS, RI"
02865,0.07,"CENTRAL FALLS, RI"
02871,0.07,"MIDDLETOWN, RI"
02872,0.07,"BRISTOL, RI"
02873,0.07,"HOPKINTON, RI"
02874,0.07,"EXETER, RI"
02875,0.07,"NORTH KINGSTOWN, RI"
02876,0.07,"NORTH SMITHFIELD, RI"
02877,0.07,"EXETER, RI"
02878,0.07,"LITTLE COMPTON, RI"
02879,0.07,"CHARLESTOWN, RI"
02880,0.07,"SOUTH KINGSTOWN, RI"
02881,0.07,"NORTH KINGSTOWN, RI"
02882,0.07,"NARRAGANSETT, RI"
02883,0.07,"SOUTH KINGSTOWN, RI"
02885,0.07,"BARRINGTON, RI"
02886,0.07,"WARWICK, RI"
02887,0.07,"WARWICK, RI"
02888,0.07,"WARWICK, RI"
02889,0.07,"WARWICK, RI"
02891,0.07,"CHARLESTOWN, RI"
02892,0.07,"EXETER, RI"
02893,0.07,"COVENTRY, RI"
02894,0.07,"HOPKINTON, RI"
02895,0.07,"CUMBERLAND, RI"
02896,0.07,"NORTH SMITHFIELD, RI"
02898,0.07,"HOPKINTON, RI"
02901,0.07,"PROVIDENCE, RI"
02902,0.07,"PROVIDENCE, RI"
02903,0.07,"CRANSTON, RI"
02904,0.07,"CRANSTON, RI"
02905,0.07,"CRANSTON, RI"
02906,0.07,"CRANSTON, RI"
02907,0.07,"CRANSTON, RI"
02908,0.07,"CRANSTON, RI"
02909,0.07,"CRANSTON, RI"
02910,0.07,"CRANSTON, RI"
02911,0.07,"NORTH PROVIDENCE, RI"
02912,0.07,"CUMBERLAND, RI"
02914,0.07,"EAST PROVIDENCE, RI"
02915,0.07,"BARRINGTON, RI"
02916,0.07,"EAST PROVIDENCE, RI"
02917,0.07,"CRANSTON, RI"
02918,0.07,"PROVIDENCE, RI"
02919,0.07,"JOHNSTON, RI"
02920,0.07,"CRANSTON, RI"
02921,0.07,"CRANSTON, RI"
02940,0.07,"PROVIDENCE, RI"
03031,0,"NEW HAMPSHIRE, NH"
03032,0,"NEW HAMPSHIRE, NH"
03033,0,"NEW HAMPSHIRE, NH"
03034,0,"NEW HAMPSHIRE, NH"
03036,0,"NEW HAMPSHIRE, NH"
03037,0,"NEW HAMPSHIRE, NH"
03038,0,"NEW HAMPSHIRE, NH"
03040,0,"NEW HAMPSHIRE, NH"
03041,0,"NEW HAMPSHIRE, NH"
03042,0,"NEW HAMPSHIRE, NH"
03043,0,"NEW HAMPSHIRE, NH"
03044,0,"NEW HAMPSHIRE, NH"
03045,0,"NEW HAMPSHIRE, NH"
03046,0,"NEW HAMPSHIRE, NH"
03047,0,"NEW HAMPSHIRE, NH"
03048,0,"NEW HAMPSHIRE, NH"
03049,0,"NEW HAMPSHIRE, NH"
03051,0,"NEW HAMPSHIRE, NH"
03052,0,"NEW HAMPSHIRE, NH"
03053,0,"NEW HAMPSHIRE, NH"
03054,0,"NEW HAMPSHIRE, NH"
03055,0,"NEW HAMPSHIRE, NH"
03057,0,"NEW HAMPSHIRE, NH"
03060,0,"NEW HAMPSHIRE, NH"
03061,0,"NEW HAMPSHIRE, NH"
03062,0,"NEW HAMPSHIRE, NH"
03063,0,"NEW HAMPSHIRE, NH"
03064,0,"NEW HAMPSHIRE, NH"
03070,0,"NEW HAMPSHIRE, NH"
03071,0,"NEW HAMPSHIRE, NH"
03073,0,"NEW HAMPSHIRE, NH"
03076,0,"NEW HAMPSHIRE, NH"
03077,0,"NEW HAMPSHIRE, NH"
03079,0,"NEW HAMPSHIRE, NH"
03082,0,"NEW HAMPSHIRE, NH"
03084,0,"NEW HAMPSHIRE, NH"
03086,0,"NEW HAMPSHIRE, NH"
03087,0,"NEW HAMPSHIRE, NH"
03101,0,"NEW HAMPSHIRE, NH"
03102,0,"NEW HAMPSHIRE, NH"
03103,0,"NEW HAMPSHIRE, NH"
03104,0,"NEW HAMPSHIRE, NH"
03105,0,"NEW HAMPSHIRE, NH"
03106,0,"NEW HAMPSHIRE, NH"
03108,0,"NEW HAMPSHIRE, NH"
03109,0,"NEW HAMPSHIRE, NH"
03110,0,"NEW HAMPSHIRE, NH"
03111,0,"NEW HAMPSHIRE, NH"
03215,0,"NEW HAMPSHIRE, NH"
03216,0,"NEW HAMPSHIRE, NH"
03217,0,"NEW HAMPSHIRE, NH"
03218,0,"NEW HAMPSHIRE, NH"
03220,0,"NEW HAMPSHIRE, NH"
03221,0,"NEW HAMPSHIRE, NH"
03222,0,"NEW HAMPSHIRE, NH"
03223,0,"NEW HAMPSHIRE, NH"
03224,0,"NEW HAMPSHIRE, NH"
03225,0,"NEW HAMPSHIRE, NH"
03226,0,"NEW HAMPSHIRE, NH"
03227,0,"NEW HAMPSHIRE, NH"
03229,0,"NEW HAMPSHIRE, NH"
03230,0,"NEW HAMPSHIRE, NH"
03231,0,"NEW HAMPSHIRE, NH"
03233,0,"NEW HAMPSHIRE, NH"
03234,0,"NEW HAMPSHIRE, NH"
03235,0,"NEW HAMPSHIRE, NH"
03237,0,"NEW HAMPSHIRE, NH"
03238,0,"NEW HAMPSHIRE, NH"
03240,0,"NEW HAMPSHIRE, NH"
03241,0,"NEW HAMPSHIRE, NH"
03242,0,"NEW HAMPSHIRE, NH"
03243,0,"NEW HAMPSHIRE, NH"
03244,0,"NEW HAMPSHIRE, NH"
03245,0,"NEW HAMPSHIRE, NH"
03246,0,"NEW HAMPSHIRE, NH"
03247,0,"NEW HAMPSHIRE, NH"
03249,0,"NEW HAMPSHIRE, NH"
03251,0,"NEW HAMPSHIRE, NH"
03252,0,"NEW HAMPSHIRE, NH"
03253,0,"NEW HAMPSHIRE, NH"
03254,0,"NEW HAMPSHIRE, NH"
03255,0,"NEW HAMPSHIRE, NH"
03256,0,"NEW HAMPSHIRE, NH"
03257,0,"NEW HAMPSHIRE, NH"
03258,0,"NEW HAMPSHIRE, NH"
03259,0,"NEW HAMPSHIRE, NH"
03260,0,"NEW HAMPSHIRE, NH"
03261,0,"NEW HAMPSHIRE, NH"
03262,0,"NEW HAMPSHIRE, NH"
03263,0,"NEW HAMPSHIRE, NH"
03264,0,"NEW HAMPSHIRE, NH"
03266,0,"NEW HAMPSHIRE, NH"
03268,0,"NEW HAMPSHIRE, NH"
03269,0,"NEW HAMPSHIRE, NH"
03272,0,"NEW HAMPSHIRE, NH"
03273,0,"NEW HAMPSHIRE, NH"
03275,0,"NEW HAMPSHIRE, NH"
03276,0,"NEW HAMPSHIRE, NH"
03278,0,"NEW HAMPSHIRE, NH"
03279,0,"NEW HAMPSHIRE, NH"
03280,0,"NEW HAMPSHIRE, NH"
03281,0,"NEW HAMPSHIRE, NH"
03282,0,"NEW HAMPSHIRE, NH"
03284,0,"NEW HAMPSHIRE, NH"
03285,0,"NEW HAMPSHIRE, NH"
03287,0,"NEW HAMPSHIRE, NH"
03289,0,"NEW HAMPSHIRE, NH"
03290,0,"NEW HAMPSHIRE, NH"
03291,0,"NEW HAMPSHIRE, NH"
03293,0,"NEW HAMPSHIRE, NH"
03298,0,"NEW HAMPSHIRE, NH"
03299,0,"NEW HAMPSHIRE, NH"
03301,0,"NEW HAMPSHIRE, NH"
03302,0,"NEW HAMPSHIRE, NH"
03303,0,"NEW HAMPSHIRE, NH"
03304,0,"NEW HAMPSHIRE, NH"
03305,0,"NEW HAMPSHIRE, NH"
03307,0,"NEW HAMPSHIRE, NH"
03431,0,"NEW HAMPSHIRE, NH"
03435,0,"NEW HAMPSHIRE, NH"
03440,0,"NEW HAMPSHIRE, NH"
03441,0,"NEW HAMPSHIRE, NH"
03442,0,"NEW HAMPSHIRE, NH"
03443,0,"NEW HAMPSHIRE, NH"
03444,0,"NEW HAMPSHIRE, NH"
03445,0,"NEW HAMPSHIRE, NH"
03446,0,"NEW HAMPSHIRE, NH"
03447,0,"NEW HAMPSHIRE, NH"
03448,0,"NEW HAMPSHIRE, NH"
03449,0,"NEW HAMPSHIRE, NH"
03450,0,"NEW HAMPSHIRE, NH"
03451,0,"NEW HAMPSHIRE, NH"
03452,0,"NEW HAMPSHIRE, NH"
03455,0,"NEW HAMPSHIRE, NH"
03456,0,"NEW HAMPSHIRE, NH"
03457,0,"NEW HAMPSHIRE, NH"
03458,0,"NEW HAMPSHIRE, NH"
03461,0,"NEW HAMPSHIRE, NH"
03462,0,"NEW HAMPSHIRE, NH"
03464,0,"NEW HAMPSHIRE, NH"
03465,0,"NEW HAMPSHIRE, NH"
03466,0,"NEW HAMPSHIRE, NH"
03467,0,"NEW HAMPSHIRE, NH"
03468,0,"NEW HAMPSHIRE, NH"
03469,0,"NEW HAMPSHIRE, NH"
03470,0,"NEW HAMPSHIRE, NH"
03561,0,"NEW HAMPSHIRE, NH"
03570,0,"NEW HAMPSHIRE, NH"
03574,0,"NEW HAMPSHIRE, NH"
03575,0,"NEW HAMPSHIRE, NH"
03576,0,"NEW HAMPSHIRE, NH"
03579,0,"NEW HAMPSHIRE, NH"
03580,0,"NEW HAMPSHIRE, NH"
03581,0,"NEW HAMPSHIRE, NH"
03582,0,"NEW HAMPSHIRE, NH"
03583,0,"NEW HAMPSHIRE, NH"
03584,0,"NEW HAMPSHIRE, NH"
03585,0,"NEW HAMPSHIRE, NH"
03586,0,"NEW HAMPSHIRE, NH"
03588,0,"NEW HAMPSHIRE, NH"
03589,0,"NEW HAMPSHIRE, NH"
03590,0,"NEW HAMPSHIRE, NH"
03592,0,"NEW HAMPSHIRE, NH"
03593,0,"NEW HAMPSHIRE, NH"
03595,0,"NEW HAMPSHIRE, NH"
03597,0,"NEW HAMPSHIRE, NH"
03598,0,"NEW HAMPSHIRE, NH"
03601,0,"NEW HAMPSHIRE, NH"
03602,0,"NEW HAMPSHIRE, NH"
03603,0,"NEW HAMPSHIRE, NH"
03604,0,"NEW HAMPSHIRE, NH"
03605,0,"NEW HAMPSHIRE, NH"
03607,0,"NEW HAMPSHIRE, NH"
03608,0,"NEW HAMPSHIRE, NH"
03609,0,"NEW HAMPSHIRE, NH"
03740,0,"NEW HAMPSHIRE, NH"
03741,0,"NEW HAMPSHIRE, NH"
03743,0,"NEW HAMPSHIRE, NH"
03745,0,"NEW HAMPSHIRE, NH"
03746,0,"NEW HAMPSHIRE, NH"
03748,0,"NEW HAMPSHIRE, NH"
03749,0,"NEW HAMPSHIRE, NH"
03750,0,"NEW HAMPSHIRE, NH"
03751,0,"NEW HAMPSHIRE, NH"
03752,0,"NEW HAMPSHIRE, NH"
03753,0,"NEW HAMPSHIRE, NH"
03754,0,"NEW HAMPSHIRE, NH"
03755,0,"NEW HAMPSHIRE, NH"
03756,0,"NEW HAMPSHIRE, NH"
03765,0,"NEW HAMPSHIRE, NH"
03766,0,"NEW HAMPSHIRE, NH"
03768,0,"NEW HAMPSHIRE, NH"
03769,0,"NEW HAMPSHIRE, NH"
03770,0,"NEW HAMPSHIRE, NH"
03771,0,"NEW HAMPSHIRE, NH"
03773,0,"NEW HAMPSHIRE, NH"
03774,0,"NEW HAMPSHIRE, NH"
03777,0,"NEW HAMPSHIRE, NH"
03779,0,"NEW HAMPSHIRE, NH"
03780,0,"NEW HAMPSHIRE, NH"
03781,0,"NEW HAMPSHIRE, NH"
03782,0,"NEW HAMPSHIRE, NH"
03784,0,"NEW HAMPSHIRE, NH"
03785,0,"NEW HAMPSHIRE, NH"
03801,0,"NEW HAMPSHIRE, NH"
03802,0,"NEW HAMPSHIRE, NH"
03803,0,"NEW HAMPSHIRE, NH"
03804,0,"NEW HAMPSHIRE, NH"
03809,0,"NEW HAMPSHIRE, NH"
03810,0,"NEW HAMPSHIRE, NH"
03811,0,"NEW HAMPSHIRE, NH"
03812,0,"NEW HAMPSHIRE, NH"
03813,0,"NEW HAMPSHIRE, NH"
03814,0,"NEW HAMPSHIRE, NH"
03815,0,"NEW HAMPSHIRE, NH"
03816,0,"NEW HAMPSHIRE, NH"
03817,0,"NEW HAMPSHIRE, NH"
03818,0,"NEW HAMPSHIRE, NH"
03819,0,"NEW HAMPSHIRE, NH"
03820,0,"NEW HAMPSHIRE, NH"
03821,0,"NEW HAMPSHIRE, NH"
03822,0,"NEW HAMPSHIRE, NH"
03823,0,"NEW HAMPSHIRE, NH"
03824,0,"NEW HAMPSHIRE, NH"
03825,0,"NEW HAMPSHIRE, NH"
03826,0,"NEW HAMPSHIRE, NH"
03827,0,"NEW HAMPSHIRE, NH"
03830,0,"NEW HAMPSHIRE, NH"
03832,0,"NEW HAMPSHIRE, NH"
03833,0,"NEW HAMPSHIRE, NH"
03835,0,"NEW HAMPSHIRE, NH"
03836,0,"NEW HAMPSHIRE, NH"
03837,0,"NEW HAMPSHIRE, NH"
03838,0,"NEW HAMPSHIRE, NH"
03839,0,"NEW HAMPSHIRE, NH"
03840,0,"NEW HAMPSHIRE, NH"
03841,0,"NEW HAMPSHIRE, NH"
03842,0,"NEW HAMPSHIRE, NH"
03843,0,"NEW HAMPSHIRE, NH"
03844,0,"NEW HAMPSHIRE, NH"
03845,0,"NEW HAMPSHIRE, NH"
03846,0,"NEW HAMPSHIRE, NH"
03847,0,"NEW HAMPSHIRE, NH"
03848,0,"NEW HAMPSHIRE, NH"
03849,0,"NEW HAMPSHIRE, NH"
03850,0,"NEW HAMPSHIRE, NH"
03851,0,"NEW HAMPSHIRE, NH"
03852,0,"NEW HAMPSHIRE, NH"
03853,0,"NEW HAMPSHIRE, NH"
03854,0,"NEW HAMPSHIRE, NH"
03855,0,"NEW HAMPSHIRE, NH"
03856,0,"NEW HAMPSHIRE, NH"
03857,0,"NEW HAMPSHIRE, NH"
03858,0,"NEW HAMPSHIRE, NH"
03859,0,"NEW HAMPSHIRE, NH"
03860,0,"NEW HAMPSHIRE, NH"
03861,0,"NEW HAMPSHIRE, NH"
03862,0,"NEW HAMPSHIRE, NH"
03864,0,"NEW HAMPSHIRE, NH"
03865,0,"NEW HAMPSHIRE, NH"
03866,0,"NEW HAMPSHIRE, NH"
03867,0,"NEW HAMPSHIRE, NH"
03868,0,"NEW HAMPSHIRE, NH"
03869,0,"NEW HAMPSHIRE, NH"
03870,0,"NEW HAMPSHIRE, NH"
03871,0,"NEW HAMPSHIRE, NH"
03872,0,"NEW HAMPSHIRE, NH"
03873,0,"NEW HAMPSHIRE, NH"
03874,0,"NEW HAMPSHIRE, NH"
03875,0,"NEW HAMPSHIRE, NH"
03878,0,"NEW HAMPSHIRE, NH"
03882,0,"NEW HAMPSHIRE, NH"
03883,0,"NEW HAMPSHIRE, NH"
03884,0,"NEW HAMPSHIRE, NH"
03885,0,"NEW HAMPSHIRE, NH"
03886,0,"NEW HAMPSHIRE, NH"
03887,0,"NEW HAMPSHIRE, NH"
03890,0,"NEW HAMPSHIRE, NH"
03894,0,"NEW HAMPSHIRE, NH"
03896,0,"NEW HAMPSHIRE, NH"
03897,0,"NEW HAMPSHIRE, NH"
03901,0.055,"MAINE, ME"
03902,0.055,"MAINE, ME"
03903,0.055,"MAINE, ME"
03904,0.055,"MAINE, ME"
03905,0.055,"MAINE, ME"
03906,0.055,"MAINE, ME"
03907,0.055,"MAINE, ME"
03908,0.055,"MAINE, ME"
03909,0.055,"MAINE, ME"
03910,0.055,"MAINE, ME"
03911,0.055,"MAINE, ME"
04001,0.055,"MAINE, ME"
04002,0.055,"MAINE, ME"
04003,0.055,"MAINE, ME"
04004,0.055,"MAINE, ME"
04005,0.055,"MAINE, ME"
04006,0.055,"MAINE, ME"
04007,0.055,"MAINE, ME"
04008,0.055,"MAINE, ME"
04009,0.055,"MAINE, ME"
04010,0.055,"MAINE, ME"
04011,0.055,"MAINE, ME"
04013,0.055,"MAINE, ME"
04014,0.055,"MAINE, ME"
04015,0.055,"MAINE, ME"
04016,0.055,"MAINE, ME"
04017,0.055,"MAINE, ME"
04019,0.055,"MAINE, ME"
04020,0.055,"MAINE, ME"
04021,0.055,"MAINE, ME"
04022,0.055,"MAINE, ME"
04024,0.055,"MAINE, ME"
04027,0.055,"MAINE, ME"
04028,0.055,"MAINE, ME"
04029,0.055,"MAINE, ME"
04030,0.055,"MAINE, ME"
04032,0.055,"MAINE, ME"
04033,0.055,"MAINE, ME"
04034,0.055,"MAINE, ME"
04037,0.055,"MAINE, ME"
04038,0.055,"MAINE, ME"
04039,0.055,"MAINE, ME"
04040,0.055,"MAINE, ME"
04041,0.055,"MAINE, ME"
04042,0.055,"MAINE, ME"
04043,0.055,"MAINE, ME"
04046,0.055,"MAINE, ME"
04047,0.055,"MAINE, ME"
04048,0.055,"MAINE, ME"
04049,0.055,"MAINE, ME"
04050,0.055,"MAINE, ME"
04051,0.055,"MAINE, ME"
04054,0.055,"MAINE, ME"
04055,0.055,"MAINE, ME"
04056,0.055,"MAINE, ME"
04057,0.055,"MAINE, ME"
04061,0.055,"MAINE, ME"
04062,0.055,"MAINE, ME"
04063,0.055,"MAINE, ME"
04064,0.055,"MAINE, ME"
04066,0.055,"MAINE, ME"
04068,0.055,"MAINE, ME"
04069,0.055,"MAINE, ME"
04070,0.055,"MAINE, ME"
04071,0.055,"MAINE, ME"
04072,0.055,"MAINE, ME"
04073,0.055,"MAINE, ME"
04074,0.055,"MAINE, ME"
04076,0.055,"MAINE, ME"
04077,0.055,"MAINE, ME"
04078,0.055,"MAINE, ME"
04079,0.055,"MAINE, ME"
04082,0.055,"MAINE, ME"
04083,0.055,"MAINE, ME"
04084,0.055,"MAINE, ME"
04085,0.055,"MAINE, ME"
04086,0.055,"MAINE, ME"
04087,0.055,"MAINE, ME"
04088,0.055,"MAINE, ME"
04090,0.055,"MAINE, ME"
04091,0.055,"MAINE, ME"
04092,0.055,"MAINE, ME"
04093,0.055,"MAINE, ME"
04094,0.055,"MAINE, ME"
04095,0.055,"MAINE, ME"
04096,0.055,"MAINE, ME"
04097,0.055,"MAINE, ME"
04098,0.055,"MAINE, ME"
04101,0.055,"MAINE, ME"
04102,0.055,"MAINE, ME"
04103,0.055,"MAINE, ME"
04104,0.055,"MAINE, ME"
04105,0.055,"MAINE, ME"
04106,0.055,"MAINE, ME"
04107,0.055,"MAINE, ME"
04108,0.055,"MAINE, ME"
04109,0.055,"MAINE, ME"
04110,0.055,"MAINE, ME"
04112,0.055,"MAINE, ME"
04116,0.055,"MAINE, ME"
04122,0.055,"MAINE, ME"
04123,0.055,"MAINE, ME"
04124,0.055,"MAINE, ME"
04210,0.055,"MAINE, ME"
04211,0.055,"MAINE, ME"
04212,0.055,"MAINE, ME"
04216,0.055,"MAINE, ME"
04217,0.055,"MAINE, ME"
04219,0.055,"MAINE, ME"
04220,0.055,"MAINE, ME"
04221,0.055,"MAINE, ME"
